Brand,Laptop_Model_Name,Laptop_Model_Number,Processor_Brand,Processor_Model,Storage_Type,Operating_System,Display_Resolution,Extracted_Rating,Battery_Life(Hours_Upto),Price,Stock,Time_Of_Extraction,URL,Source,Storage_Capacity(GB),Display_Size(Inches),RAM(GB),No_Of_Reviews,Laptop_Dimensions,Laptop_Weight(Pounds),image_src
HP,HP Stream,HP Stream,Intel,Celeron N,SSD,Windows 11 S,1366 x 768 Pixels,4.3,11.0,234.0,Yes,11/4/24 18:25,https://www.amazon.com/HP-Stream-BrightView-Graphics-Bluetooth/dp/B08KSKH9MJ/ref=sr_1_651?dib=eyJ2IjoiMSJ9.V_7cZqgbAZmLoo0gHJVQ9q3_UsTKPr45oTho_8mXksP_yyWU3-PYIaezdIXerWZH5jjwBh7Vn7y5HdGQxR401VieExF4yOdAzHLbAsEadwYfL35A1yhgJ6Wrud9CGiWyOC30B6XLLnP4bp-89DKNdIPOcUHQt65FKFPlPifqxxBq6Ic4Zgwq9FBiXJP5_vBqeFnmpwE5yKy_hq3DTyHfU2TNz13yStMZuLX5PU79YIgJOa2F3UVpj-I10dt5Uon18QzJCPPszkSlGYMNvPSQT6zyEty4j_uOFrTKROsGXkI.B9qdh59aAPi7HsIj_Z9lgV7UqyC6heNiv1ICehBb4Vw&dib_tag=se&qid=1730676665&s=pc&sr=1-651,Amazon,64,14.0,4,250,19.00 x 12.00 x 3.00 inches,3.24,
MSI,Cyborg 15 A12VF,Cyborg 15 A12VF,Intel,Core i7,SSD,Windows 11 Home,1920 x 1080 Pixels,4.2,,1054.45,Yes,11/4/24 18:25,https://www.amazon.com/MSI-Cyborg-15-i7-12650H-Translucent/dp/B0CDQLX7W8/ref=sr_1_652?dib=eyJ2IjoiMSJ9.V_7cZqgbAZmLoo0gHJVQ9q3_UsTKPr45oTho_8mXksP_yyWU3-PYIaezdIXerWZH5jjwBh7Vn7y5HdGQxR401VieExF4yOdAzHLbAsEadwYfL35A1yhgJ6Wrud9CGiWyOC30B6XLLnP4bp-89DKNdIPOcUHQt65FKFPlPifqxxBq6Ic4Zgwq9FBiXJP5_vBqeFnmpwE5yKy_hq3DTyHfU2TNz13yStMZuLX5PU79YIgJOa2F3UVpj-I10dt5Uon18QzJCPPszkSlGYMNvPSQT6zyEty4j_uOFrTKROsGXkI.B9qdh59aAPi7HsIj_Z9lgV7UqyC6heNiv1ICehBb4Vw&dib_tag=se&qid=1730676665&s=pc&sr=1-652,Amazon,2048,15.6,32,105,12.25 x 3.25 x 12.50 inches,7.8,
HP,EliteBook 840 G9,6J176UT#ABA,Intel,Core i7,SSD,Windows 11 Pro,1920 x 1200 Pixels,,,3000.0,Yes,11/4/24 18:25,https://www.amazon.com/HP-EliteBook-840-Notebook-Tetradeca-core/dp/B0B5HT3TJS/ref=sr_1_653?dib=eyJ2IjoiMSJ9.V_7cZqgbAZmLoo0gHJVQ9q3_UsTKPr45oTho_8mXksP_yyWU3-PYIaezdIXerWZH5jjwBh7Vn7y5HdGQxR401VieExF4yOdAzHLbAsEadwYfL35A1yhgJ6Wrud9CGiWyOC30B6XLLnP4bp-89DKNdIPOcUHQt65FKFPlPifqxxBq6Ic4Zgwq9FBiXJP5_vBqeFnmpwE5yKy_hq3DTyHfU2TNz13yStMZuLX5PU79YIgJOa2F3UVpj-I10dt5Uon18QzJCPPszkSlGYMNvPSQT6zyEty4j_uOFrTKROsGXkI.B9qdh59aAPi7HsIj_Z9lgV7UqyC6heNiv1ICehBb4Vw&dib_tag=se&qid=1730676665&s=pc&sr=1-653,Amazon,512,14.0,16,0,8.80 x 12.40 x 0.76 inches,4.8,
Dell,XPS 13,,Intel,Core i7,SSD,Windows 11 Pro,1920 x 1200 pixels,3.0,,1269.99,Yes,11/4/24 18:25,https://www.amazon.com/Dell-Business-1920x1200-Fingerprint-Bluetooth/dp/B0DB327XL5/ref=sr_1_654?dib=eyJ2IjoiMSJ9.V_7cZqgbAZmLoo0gHJVQ9q3_UsTKPr45oTho_8mXksP_yyWU3-PYIaezdIXerWZH5jjwBh7Vn7y5HdGQxR401VieExF4yOdAzHLbAsEadwYfL35A1yhgJ6Wrud9CGiWyOC30B6XLLnP4bp-89DKNdIPOcUHQt65FKFPlPifqxxBq6Ic4Zgwq9FBiXJP5_vBqeFnmpwE5yKy_hq3DTyHfU2TNz13yStMZuLX5PU79YIgJOa2F3UVpj-I10dt5Uon18QzJCPPszkSlGYMNvPSQT6zyEty4j_uOFrTKROsGXkI.B9qdh59aAPi7HsIj_Z9lgV7UqyC6heNiv1ICehBb4Vw&dib_tag=se&qid=1730676665&s=pc&sr=1-654,Amazon,2048,13.4,16,2,7.83 x 11.63 x 0.58 inches,2.7,
jumper,Ezbook S7MAX,,Intel,Celeron,SSD,Windows,1920x1200 Pixels,4.6,,269.99,Yes,11/4/24 18:25,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NDkxNTk5NDMzNDA3NDI6MTczMDY3NjY2NTpzcF9idGZfYnJvd3NlOjMwMDUxNjExMjIzNTMwMjo6MDo6&url=%2Fjumper-Celeron-Computer-1920x1200-Speakers%2Fdp%2FB0DHZP1WKR%2Fref%3Dsr_1_655_sspa%3Fdib%3DeyJ2IjoiMSJ9.V_7cZqgbAZmLoo0gHJVQ9q3_UsTKPr45oTho_8mXksP_yyWU3-PYIaezdIXerWZH5jjwBh7Vn7y5HdGQxR401VieExF4yOdAzHLbAsEadwYfL35A1yhgJ6Wrud9CGiWyOC30B6XLLnP4bp-89DKNdIPOcUHQt65FKFPlPifqxxBq6Ic4Zgwq9FBiXJP5_vBqeFnmpwE5yKy_hq3DTyHfU2TNz13yStMZuLX5PU79YIgJOa2F3UVpj-I10dt5Uon18QzJCPPszkSlGYMNvPSQT6zyEty4j_uOFrTKROsGXkI.B9qdh59aAPi7HsIj_Z9lgV7UqyC6heNiv1ICehBb4Vw%26dib_tag%3Dse%26qid%3D1730676665%26s%3Dpc%26sr%3D1-655-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,Amazon,2048,16.0,16,39,14.37 x 9.61 x 0.79 inches,3.67,
Lenovo,Lenovo,82FE00UGUS,Intel,Core i7,SSD,Windows 11 Pro,1920 x 1080 Pixels,4.5,,549.99,Yes,11/4/24 18:25,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTE2NjAwNzk4MDQxNDgxOjE3MzA2NzY3MTY6c3BfYXRmX2Jyb3dzZTozMDAzODcwMjI5MzY2MDI6OjA6Og&url=%2FLenovo-Computer-Ideapad-i7-1165G7-Bluetooth%2Fdp%2FB0DFPXGL2D%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g%26dib_tag%3Dse%26qid%3D1730676716%26s%3Dpc%26sr%3D1-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Amazon,1024,14.0,8,3,12.66 x 8.33 x 0.78 inches,3.1,
HP,TPN-I139_767L0AV,TPN-I139_767L0AV,Intel,Core i7,SSD,Windows 11 Home,1600 x 900 Pixels,,,899.0,Yes,11/4/24 18:26,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTE2NjAwNzk4MDQxNDgxOjE3MzA2NzY3MTY6c3BfYXRmX2Jyb3dzZTozMDA0OTg3OTc2Mjc3MDI6OjA6Og&url=%2FHP-Portable-Touchscreen-i7-1355U-Fingerprint%2Fdp%2FB0DGLYBPQW%2Fref%3Dsr_1_3_sspa%3Fdib%3DeyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g%26dib_tag%3Dse%26qid%3D1730676716%26s%3Dpc%26sr%3D1-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Amazon,2048,17.3,16,0,15.78 x 10.15 x 0.78 inches,8.0,
Acer,Laptop,NX.KJBAA.001,AMD,Ryzen 3,SSD,Windows 11 S,1920x1080,4.4,11.0,279.99,Yes,11/4/24 18:26,https://www.amazon.com/A315-24P-R7VH-Display-Quad-Core-Processor-Graphics/dp/B0BS4BP8FB/ref=sr_1_6?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-6,Amazon,128,15.6,8,218,14.29 x 0.74 x 9.35 inches,3.92,
HP,14-dq0040nr,14-dq0040nr,Intel,Celeron N4020,SSD,Windows 11 S,1366 x 768 Pixels,4.0,10.0,177.99,Yes,11/4/24 18:26,https://www.amazon.com/HP-Micro-edge-Microsoft-14-dq0040nr-Snowflake/dp/B0947BJ67M/ref=sr_1_8?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-8,Amazon,64,14.0,4,843,12.76 x 8.86 x 0.71 inches,3.24,
ASUS,Strix G16,G614JV-AS74,Intel,Core i7,SSD,Windows 11 Home,1366 x 768 pixels,4.3,,1262.21,Yes,11/4/24 18:26,https://www.amazon.com/ASUS-ROG-Strix-Gaming-Laptop/dp/B0CRDCXRK2/ref=sr_1_9?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-9,Amazon,2048,16.0,16,411,13.94 x 0.89 x 10.39 inches,5.51,
HP,HP Laptop,HP,Intel,Celeron N,SSD,Windows 11 Home,1366 x 768 Pixels,4.0,11.0,249.99,Yes,11/4/24 18:26,https://www.amazon.com/HP-Students-Business-Quad-Core-Storage/dp/B0B2D77YB8/ref=sr_1_10?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-10,Amazon,64,14.0,8,65,8.86 x 12.76 x 0.71 inches,3.24,
HP,255 G10,255,AMD,Ryzen 3,SSD,Windows 11 Pro,1920x1080 Pixels,4.3,,447.77,Yes,11/4/24 18:26,https://www.amazon.com/HP-255-i5-1135G7-Ethernet-Business/dp/B0DCSYTVDD/ref=sr_1_11?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-11,Amazon,2048,15.6,16,105,15.00 x 3.00 x 5.00 inches,5.0,
Lenovo,Newest Flagship Lenovo Chromebook,Newest Flagship Lenovo Chromebook,MediaTek,Cortex,eMMC,Chrome OS,1920 x 1080 Pixels,4.3,13.5,201.99,Yes,11/4/24 18:26,https://www.amazon.com/Lenovo-Newest-Flagship-Chromebook-HubxcelAccesory/dp/B0CBJ46QZX/ref=sr_1_12?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-12,Amazon,64,14.0,4,484,12.83 x 8.73 x 0.73 inches,2.86,
HP,TPN-I139,TPN-I139,Intel,Core i7,SSD,Windows 11 Home,1600 x 900 Pixels,3.8,,977.99,Yes,11/4/24 18:26,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTE2NjAwNzk4MDQxNDgxOjE3MzA2NzY3MTY6c3BfbXRmX2Jyb3dzZTozMDA0Mjk1OTMyNzAzMDI6OjA6Og&url=%2FHP-Premium-Touchscreen-i7-1355U-External%2Fdp%2FB0DDTPZCZN%2Fref%3Dsr_1_13_sspa%3Fdib%3DeyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g%26dib_tag%3Dse%26qid%3D1730676716%26s%3Dpc%26sr%3D1-13-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,4096,17.3,32,4,15.78 x 10.15 x 0.78 inches,4.6,
HP,TPN-I139_767L0AV,TPN-I139_767L0AV,Intel,Core i7,SSD,Windows 11 Pro,1600 x 900 Pixels,,,1139.0,Yes,11/4/24 18:27,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTE2NjAwNzk4MDQxNDgxOjE3MzA2NzY3MTY6c3BfbXRmX2Jyb3dzZTozMDA0OTg3NTc3MjA5MDI6OjA6Og&url=%2FHP-Business-Portable-Touchscreen-Fingerprint%2Fdp%2FB0DGLZPNT2%2Fref%3Dsr_1_14_sspa%3Fdib%3DeyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g%26dib_tag%3Dse%26qid%3D1730676716%26s%3Dpc%26sr%3D1-14-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,4096,17.3,64,0,15.78 x 10.15 x 0.78 inches,4.6,
HP,HP,,Intel,Core i3,SSD,Windows,1920x1080 Pixels,4.2,,629.99,Yes,11/4/24 18:27,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTE2NjAwNzk4MDQxNDgxOjE3MzA2NzY3MTY6c3BfbXRmX2Jyb3dzZTozMDAzNDAzMjMyOTA0MDI6OjA6Og&url=%2FHP-Business-i3-1215U-i5-1125G4-Accessories%2Fdp%2FB0DBHKCJWK%2Fref%3Dsr_1_15_sspa%3Fdib%3DeyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g%26dib_tag%3Dse%26qid%3D1730676716%26s%3Dpc%26sr%3D1-15-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,2048,17.3,16,20,15.78 x 0.78 x 10.15 inches,3.5,
Acer,Aspire Go 15,AG15-31P-3947,Intel,Core i3,SSD,Windows 11 S,1920x1080,4.2,,269.99,Yes,11/4/24 18:27,https://www.amazon.com/Display-i3-N305-Graphics-Windows-AG15-31P-3947/dp/B0CV5ZSR17/ref=sr_1_17?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-17,Amazon,128,15.6,8,316,14.29 x 0.74 x 9.44 inches,3.86,
Dell,Dell Inspiron,Dell Laptop,Intel,Core i5,SSD,Windows 11 Pro,1920 x 1080 Pixels,4.1,6.5,461.66,Yes,11/4/24 18:27,https://www.amazon.com/Dell-Laptop-Touchscreen-Quad-Core-i5-1135G7/dp/B0CC936WF1/ref=sr_1_18?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-18,Amazon,2048,15.6,16,183,14.11 x 9.27 x 0.83 inches,3.8,
HP,TPN-I139_320M3AV,TPN-I139_320M3AV,Intel,Core i3,SSD,Windows 11 Pro,1600 x 900 Pixels,4.2,,482.99,Yes,11/4/24 18:27,https://www.amazon.com/HP-Business-Display-i3-1125G4-Processor/dp/B0C6NC4KRT/ref=sr_1_19?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-19,Amazon,2048,17.3,32,548,15.78 x 10.15 x 0.78 inches,4.6,
Acer,Nitro V,ANV15-51-73B9,Intel,Core i7,SSD,Windows 11 Home,1920x1080,4.4,,849.99,Yes,11/4/24 18:27,https://www.amazon.com/i7-13620H-Processor-GeForce-Display-ANV15-51-73B9/dp/B0CMRGBXM9/ref=sr_1_20?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-20,Amazon,512,15.6,16,354,14.26 x 0.93 x 9.44 inches,4.66,
Lenovo,IdeaPad 1 15IJL7,IdeaPad 1 15IJL7,Intel,Celeron,SSD,Windows 11 Home,1920 x 1080 Pixels,4.2,,339.0,Yes,11/4/24 18:27,https://www.amazon.com/Lenovo-IdeaPad-Student-Processor-Bluetooth/dp/B0CF62H34N/ref=sr_1_21?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-21,Amazon,512,15.6,12,329,14.18 x 9.29 x 0.70 inches,3.42,
HP,TPN-Q222,TPN-Q222,Intel,Core i3,SSD,Windows 11 Home,1366 x 768 Pixels,4.1,6.0,414.99,Yes,11/4/24 18:27,https://www.amazon.com/HP-Notebook-Touchscreen-i3-1115G4-Processor/dp/B0BZ8X9HGT/ref=sr_1_23?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-23,Amazon,2048,15.6,32,130,14.10 x 9.53 x 0.71 inches,3.75,
Apple,MacBook Air,MGND3LL/A,Apple,Apple M1,SSD,macOS,2560x1600 Pixels,4.1,18.0,439.0,Yes,11/4/24 18:27,https://www.amazon.com/Apple-MacBook-128GB-Space-Renewed/dp/B09WQ36NF1/ref=sr_1_24?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-24,Amazon,128,13.3,8,184,14.35 x 9.82 x 0.95 inches,4.51,
